matColumns: HU rho RSP Lrad Ipot H C N O Na Mg P S Cl K Ca Fe I
# Units: dimensionless g/cm^3 dimensionless eV g/cm^2
mat: 737 1.5005 1.39914 30.0432 94.74516543753919 5.73 26.0675 3.7075 41.2875 0.1 0.1 7.135 0.2675 0.0675 0.0675 15.47 0 0
mat: 738 1.50125 1.39968 30.0349 94.78778049233574 5.725 25.9688 3.71875 41.3688 0.1 0.1 7.1375 0.26875 0.06875 0.06875 15.475 0 0
mat: 739 1.502 1.40021 30.0267 94.83042284195504 5.72 25.87 3.73 41.45 0.1 0.1 7.14 0.27 0.07 0.07 15.48 0 0
mat: 740 1.50275 1.40075 30.0185 94.87308427653979 5.715 25.7713 3.74125 41.5313 0.1 0.1 7.1425 0.27125 0.07125 0.07125 15.485 0 0
mat: 741 1.5035 1.40128 30.0103 94.91577320132359 5.71 25.6725 3.7525 41.6125 0.1 0.1 7.145 0.2725 0.0725 0.0725 15.49 0 0
mat: 742 1.50425 1.40181 30.002 94.9584810742512 5.705 25.5738 3.76375 41.6938 0.1 0.1 7.1475 0.27375 0.07375 0.07375 15.495 0 0
mat: 743 1.505 1.40235 29.9938 95.00121663315437 5.7 25.475 3.775 41.775 0.1 0.1 7.15 0.275 0.075 0.075 15.5 0 0
mat: 744 1.50575 1.40288 29.9856 95.0439710030628 5.695 25.3763 3.78625 41.8563 0.1 0.1 7.1525 0.27625 0.07625 0.07625 15.505 0 0
mat: 745 1.5065 1.40342 29.9774 95.08675325512424 5.69 25.2775 3.7975 41.9375 0.1 0.1 7.155 0.2775 0.0775 0.0775 15.51 0 0
mat: 746 1.50725 1.40395 29.9692 95.1295686927072 5.685 25.1787 3.80875 42.0188 0.1 0.1 7.1575 0.27875 0.07875 0.07875 15.515 0 0
mat: 747 1.508 1.40448 29.9609 95.1723831850788 5.68 25.08 3.82 42.1 0.1 0.1 7.16 0.28 0.08 0.08 15.52 0 0
mat: 748 1.50875 1.40502 29.9527 95.21523072519896 5.675 24.9813 3.83125 42.1813 0.1 0.1 7.1625 0.28125 0.08125 0.08125 15.525 0 0
mat: 749 1.5095 1.40555 29.9445 95.25810654103165 5.67 24.8825 3.8425 42.2625 0.1 0.1 7.165 0.2825 0.0825 0.0825 15.53 0 0
mat: 750 1.51025 1.40608 29.9363 95.30100075455046 5.665 24.7838 3.85375 42.3438 0.1 0.1 7.1675 0.28375 0.08375 0.08375 15.535 0 0
mat: 751 1.511 1.40662 29.9281 95.34392344116515 5.66 24.685 3.865 42.425 0.1 0.1 7.17 0.285 0.085 0.085 15.54 0 0
mat: 752 1.51175 1.40715 29.9198 95.38686438705622 5.655 24.5863 3.87625 42.5063 0.1 0.1 7.1725 0.28625 0.08625 0.08625 15.545 0 0
mat: 753 1.5125 1.40768 29.9116 95.42983400383062 5.65 24.4875 3.8875 42.5875 0.1 0.1 7.175 0.2875 0.0875 0.0875 15.55 0 0
mat: 754 1.51325 1.40821 29.9034 95.47282174115202 5.645 24.3888 3.89875 42.6688 0.1 0.1 7.1775 0.28875 0.08875 0.08875 15.555 0 0
mat: 755 1.514 1.40875 29.8952 95.51583834754852 5.64 24.29 3.91 42.75 0.1 0.1 7.18 0.29 0.09 0.09 15.56 0 0
mat: 756 1.51475 1.40928 29.8869 95.55887851333492 5.635 24.1912 3.92125 42.8312 0.1 0.1 7.1825 0.29125 0.09125 0.09125 15.565 0 0
mat: 757 1.5155 1.40981 29.8787 95.60193659100865 5.63 24.0925 3.9325 42.9125 0.1 0.1 7.185 0.2925 0.0925 0.0925 15.57 0 0
mat: 758 1.51625 1.41034 29.8705 95.6450331782858 5.625 23.9937 3.94375 42.9938 0.1 0.1 7.1875 0.29375 0.09375 0.09375 15.575 0 0
mat: 759 1.517 1.41087 29.8623 95.68812885307061 5.62 23.895 3.955 43.075 0.1 0.1 7.19 0.295 0.095 0.095 15.58 0 0
mat: 760 1.51775 1.41141 29.8541 95.73126323666546 5.615 23.7962 3.96625 43.1562 0.1 0.1 7.1925 0.29625 0.09625 0.09625 15.585 0 0
mat: 761 1.5185 1.41194 29.8458 95.77441525276406 5.61 23.6975 3.9775 43.2375 0.1 0.1 7.195 0.2975 0.0975 0.0975 15.59 0 0
mat: 762 1.51925 1.41247 29.8376 95.81760603176329 5.605 23.5987 3.98875 43.3188 0.1 0.1 7.1975 0.29875 0.09875 0.09875 15.595 0 0
mat: 763 1.52 1.413 29.8294 95.86079590928858 5.6 23.5 4 43.4 0.1 0.1 7.2 0.3 0.1 0.1 15.6 0 0
mat: 764 1.52064 1.41349 29.8233 95.88993236756642 5.59571 23.4836 4 43.4007 0.1 0.100714 7.20643 0.3 0.0992857 0.0992857 15.6143 0 0
mat: 765 1.52129 1.41397 29.8172 95.91906695253807 5.59143 23.4671 4 43.4014 0.1 0.101429 7.21286 0.3 0.0985714 0.0985714 15.6286 0 0
mat: 766 1.52193 1.41446 29.8111 95.94822598943254 5.58714 23.4507 4 43.4021 0.1 0.102143 7.21929 0.3 0.0978571 0.0978571 15.6429 0 0
mat: 767 1.52257 1.41494 29.805 95.97729631338478 5.58286 23.4343 4 43.4029 0.1 0.102857 7.22571 0.3 0.0971429 0.0971429 15.6571 0 0
mat: 768 1.52321 1.41542 29.7989 96.00647789488235 5.57857 23.4179 4 43.4036 0.1 0.103571 7.23214 0.3 0.0964286 0.0964286 15.6714 0 0
mat: 769 1.52386 1.41591 29.7928 96.03565769341573 5.57429 23.4014 4 43.4043 0.1 0.104286 7.23857 0.3 0.0957143 0.0957143 15.6857 0 0
mat: 770 1.5245 1.41639 29.7867 96.06486189525057 5.57 23.385 4 43.405 0.1 0.105 7.245 0.3 0.095 0.095 15.7 0 0
mat: 771 1.52514 1.41688 29.7806 96.09407740637396 5.56571 23.3686 4 43.4057 0.1 0.105714 7.25143 0.3 0.0942857 0.0942857 15.7143 0 0
mat: 772 1.52579 1.41736 29.7745 96.12329120253438 5.56143 23.3521 4 43.4064 0.1 0.106429 7.25786 0.3 0.0935714 0.0935714 15.7286 0 0
mat: 773 1.52643 1.41785 29.7684 96.15252936537661 5.55714 23.3357 4 43.4071 0.1 0.107143 7.26429 0.3 0.0928571 0.0928571 15.7429 0 0
mat: 774 1.52707 1.41833 29.7623 96.1816785890328 5.55286 23.3193 4 43.4079 0.1 0.107857 7.27071 0.3 0.0921429 0.0921429 15.7571 0 0
mat: 775 1.52771 1.41882 29.7562 96.21093936943358 5.54857 23.3029 4 43.4086 0.1 0.108571 7.27714 0.3 0.0914286 0.0914286 15.7714 0 0
mat: 776 1.52836 1.4193 29.7501 96.2401985257138 5.54429 23.2864 4 43.4093 0.1 0.109286 7.28357 0.3 0.0907143 0.0907143 15.7857 0 0
mat: 777 1.529 1.41978 29.744 96.26948199970967 5.54 23.27 4 43.41 0.1 0.11 7.29 0.3 0.09 0.09 15.8 0 0
mat: 778 1.52964 1.42027 29.7379 96.29877681959896 5.53571 23.2536 4 43.4107 0.1 0.110714 7.29643 0.3 0.0892857 0.0892857 15.8143 0 0
mat: 779 1.53029 1.42075 29.7318 96.32807008374535 5.53143 23.2371 4 43.4114 0.1 0.111429 7.30286 0.3 0.0885714 0.0885714 15.8286 0 0
mat: 780 1.53093 1.42124 29.7257 96.35738762872845 5.52714 23.2207 4 43.4121 0.1 0.112143 7.30929 0.3 0.0878571 0.0878571 15.8429 0 0
mat: 781 1.53157 1.42172 29.7195 96.38661600758614 5.52286 23.2043 4 43.4129 0.1 0.112857 7.31571 0.3 0.0871429 0.0871429 15.8571 0 0
mat: 782 1.53221 1.4222 29.7134 96.41595624335571 5.51857 23.1879 4 43.4136 0.1 0.113571 7.32214 0.3 0.0864286 0.0864286 15.8714 0 0
mat: 783 1.53286 1.42269 29.7073 96.44529501472665 5.51429 23.1714 4 43.4143 0.1 0.114286 7.32857 0.3 0.0857143 0.0857143 15.8857 0 0
mat: 784 1.5335 1.42317 29.7012 96.4746580176221 5.51 23.155 4 43.415 0.1 0.115 7.335 0.3 0.085 0.085 15.9 0 0
mat: 785 1.53414 1.42365 29.6951 96.50403240315285 5.50571 23.1386 4 43.4157 0.1 0.115714 7.34143 0.3 0.0842857 0.0842857 15.9143 0 0
mat: 786 1.53479 1.42414 29.689 96.53340539304072 5.50143 23.1221 4 43.4164 0.1 0.116429 7.34786 0.3 0.0835714 0.0835714 15.9286 0 0
mat: 787 1.53543 1.42462 29.6829 96.56280257731359 5.49714 23.1057 4 43.4171 0.1 0.117143 7.35429 0.3 0.0828571 0.0828571 15.9429 0 0
mat: 788 1.53607 1.4251 29.6768 96.59211036782337 5.49286 23.0893 4 43.4179 0.1 0.117857 7.36071 0.3 0.0821429 0.0821429 15.9571 0 0
mat: 789 1.53671 1.42558 29.6707 96.62153031638339 5.48857 23.0729 4 43.4186 0.1 0.118571 7.36714 0.3 0.0814286 0.0814286 15.9714 0 0
mat: 790 1.53736 1.42607 29.6646 96.65094896115038 5.48429 23.0564 4 43.4193 0.1 0.119286 7.37357 0.3 0.0807143 0.0807143 15.9857 0 0
mat: 791 1.538 1.42655 29.6585 96.6803917506417 5.48 23.04 4 43.42 0.1 0.12 7.38 0.3 0.08 0.08 16 0 0
mat: 792 1.53864 1.42703 29.6524 96.70984595964698 5.47571 23.0236 4 43.4207 0.1 0.120714 7.38643 0.3 0.0792857 0.0792857 16.0143 0 0
mat: 793 1.53929 1.42751 29.6463 96.739298933995 5.47143 23.0071 4 43.4214 0.1 0.121429 7.39286 0.3 0.0785714 0.0785714 16.0286 0 0
mat: 794 1.53993 1.428 29.6402 96.768776015666 5.46714 22.9907 4 43.4221 0.1 0.122143 7.39929 0.3 0.0778571 0.0778571 16.0429 0 0
mat: 795 1.54057 1.42848 29.6341 96.7981634752355 5.46286 22.9743 4 43.4229 0.1 0.122857 7.40571 0.3 0.0771429 0.0771429 16.0571 0 0
mat: 796 1.54121 1.42896 29.628 96.82766339496858 5.45857 22.9579 4 43.4236 0.1 0.123571 7.41214 0.3 0.0764286 0.0764286 16.0714 0 0
mat: 797 1.54186 1.42944 29.6219 96.85716217240164 5.45429 22.9414 4 43.4243 0.1 0.124286 7.41857 0.3 0.0757143 0.0757143 16.0857 0 0
mat: 798 1.5425 1.42992 29.6158 96.88668500714712 5.45 22.925 4 43.425 0.1 0.125 7.425 0.3 0.075 0.075 16.1 0 0
mat: 799 1.54314 1.43041 29.6097 96.91621929842302 5.44571 22.9086 4 43.4257 0.1 0.125714 7.43143 0.3 0.0742857 0.0742857 16.1143 0 0
mat: 800 1.54379 1.43089 29.6036 96.94575251691614 5.44143 22.8921 4 43.4264 0.1 0.126429 7.43786 0.3 0.0735714 0.0735714 16.1286 0 0
mat: 801 1.54443 1.43137 29.5975 96.97530975505703 5.43714 22.8757 4 43.4271 0.1 0.127143 7.44429 0.3 0.0728571 0.0728571 16.1429 0 0
mat: 802 1.54507 1.43185 29.5914 97.00477714205506 5.43286 22.8593 4 43.4279 0.1 0.127857 7.45071 0.3 0.0721429 0.0721429 16.1571 0 0
mat: 803 1.54571 1.43233 29.5853 97.03435729230867 5.42857 22.8429 4 43.4286 0.1 0.128571 7.45714 0.3 0.0714286 0.0714286 16.1714 0 0
mat: 804 1.54636 1.43281 29.5792 97.06393646264678 5.42429 22.8264 4 43.4293 0.1 0.129286 7.46357 0.3 0.0707143 0.0707143 16.1857 0 0
mat: 805 1.547 1.4333 29.5731 97.09353960227044 5.42 22.81 4 43.43 0.1 0.13 7.47 0.3 0.07 0.07 16.2 0 0
mat: 806 1.54764 1.43378 29.567 97.12315423557918 5.41571 22.7936 4 43.4307 0.1 0.130714 7.47643 0.3 0.0692857 0.0692857 16.2143 0 0
mat: 807 1.54829 1.43426 29.5609 97.15276795887338 5.41143 22.7771 4 43.4314 0.1 0.131429 7.48286 0.3 0.0685714 0.0685714 16.2286 0 0
mat: 808 1.54893 1.43474 29.5548 97.18240561352385 5.40714 22.7607 4 43.4321 0.1 0.132143 7.48929 0.3 0.0678571 0.0678571 16.2429 0 0
mat: 809 1.54957 1.43522 29.5487 97.21195318728402 5.40286 22.7443 4 43.4329 0.1 0.132857 7.49571 0.3 0.0671429 0.0671429 16.2571 0 0
mat: 810 1.55021 1.4357 29.5426 97.24161382837434 5.39857 22.7279 4 43.4336 0.1 0.133571 7.50214 0.3 0.0664286 0.0664286 16.2714 0 0
mat: 811 1.55086 1.43618 29.5365 97.27127365282968 5.39429 22.7114 4 43.4343 0.1 0.134286 7.50857 0.3 0.0657143 0.0657143 16.2857 0 0
mat: 812 1.5515 1.43666 29.5304 97.30095735792568 5.39 22.695 4 43.435 0.1 0.135 7.515 0.3 0.065 0.065 16.3 0 0
mat: 813 1.55214 1.43714 29.5243 97.33065259399977 5.38571 22.6786 4 43.4357 0.1 0.135714 7.52143 0.3 0.0642857 0.0642857 16.3143 0 0
mat: 814 1.55279 1.43762 29.5182 97.3603470837263 5.38143 22.6621 4 43.4364 0.1 0.136429 7.52786 0.3 0.0635714 0.0635714 16.3286 0 0
mat: 815 1.55343 1.4381 29.5121 97.3900655418116 5.37714 22.6457 4 43.4371 0.1 0.137143 7.53429 0.3 0.0628572 0.0628572 16.3429 0 0
mat: 816 1.55407 1.43858 29.5059 97.41969343672262 5.37286 22.6293 4 43.4379 0.1 0.137857 7.54071 0.3 0.0621429 0.0621429 16.3571 0 0
mat: 817 1.55471 1.43906 29.4998 97.44943482993834 5.36857 22.6129 4 43.4386 0.1 0.138571 7.54714 0.3 0.0614286 0.0614286 16.3714 0 0
mat: 818 1.55536 1.43954 29.4937 97.47917557070095 5.36429 22.5964 4 43.4393 0.1 0.139286 7.55357 0.3 0.0607143 0.0607143 16.3857 0 0
mat: 819 1.556 1.44002 29.4876 97.50894010283689 5.36 22.58 4 43.44 0.1 0.14 7.56 0.3 0.06 0.06 16.4 0 0
mat: 820 1.55664 1.4405 29.4815 97.53871620338403 5.35571 22.5636 4 43.4407 0.1 0.140714 7.56643 0.3 0.0592857 0.0592857 16.4143 0 0
mat: 821 1.55729 1.44098 29.4754 97.56849172215253 5.35143 22.5471 4 43.4414 0.1 0.141429 7.57286 0.3 0.0585714 0.0585714 16.4286 0 0
mat: 822 1.55793 1.44146 29.4693 97.59829099383136 5.34714 22.5307 4 43.4421 0.1 0.142143 7.57929 0.3 0.0578571 0.0578571 16.4429 0 0
mat: 823 1.55857 1.44194 29.4632 97.62799972299753 5.34286 22.5143 4 43.4429 0.1 0.142857 7.58571 0.3 0.0571429 0.0571429 16.4571 0 0
mat: 824 1.55921 1.44242 29.4571 97.65782213060477 5.33857 22.4979 4 43.4436 0.1 0.143571 7.59214 0.3 0.0564286 0.0564286 16.4714 0 0
mat: 825 1.55986 1.4429 29.451 97.68764405084528 5.33429 22.4814 4 43.4443 0.1 0.144286 7.59857 0.3 0.0557143 0.0557143 16.4857 0 0
mat: 826 1.5605 1.44338 29.4449 97.7174896725676 5.33 22.465 4 43.445 0.1 0.145 7.605 0.3 0.055 0.055 16.5 0 0
mat: 827 1.56114 1.44386 29.4388 97.74734690027357 5.32571 22.4486 4 43.4457 0.1 0.145714 7.61143 0.3 0.0542857 0.0542857 16.5143 0 0
mat: 828 1.56179 1.44434 29.4327 97.77720371167725 5.32143 22.4321 4 43.4464 0.1 0.146429 7.61786 0.3 0.0535714 0.0535714 16.5286 0 0
mat: 829 1.56243 1.44482 29.4266 97.80708418583043 5.31714 22.4157 4 43.4471 0.1 0.147143 7.62429 0.3 0.0528571 0.0528571 16.5429 0 0
mat: 830 1.56307 1.4453 29.4205 97.83687388559137 5.31286 22.3993 4 43.4479 0.1 0.147857 7.63071 0.3 0.0521429 0.0521429 16.5571 0 0
mat: 831 1.56371 1.44578 29.4144 97.86677757083683 5.30857 22.3829 4 43.4486 0.1 0.148571 7.63714 0.3 0.0514286 0.0514286 16.5714 0 0
mat: 832 1.56436 1.44625 29.4083 97.8966809347118 5.30429 22.3664 4 43.4493 0.1 0.149286 7.64357 0.3 0.0507143 0.0507143 16.5857 0 0
mat: 833 1.565 1.44673 29.4022 97.92660790954874 5.3 22.35 4 43.45 0.1 0.15 7.65 0.3 0.05 0.05 16.6 0 0
mat: 834 1.56564 1.44721 29.3961 97.95654652808261 5.29571 22.3336 4 43.4507 0.1 0.150714 7.65643 0.3 0.0492857 0.0492857 16.6143 0 0
mat: 835 1.56629 1.44769 29.39 97.98648489670164 5.29143 22.3171 4 43.4514 0.1 0.151429 7.66286 0.3 0.0485714 0.0485714 16.6286 0 0
mat: 836 1.56693 1.44817 29.3839 98.01644683728024 5.28714 22.3007 4 43.4521 0.1 0.152143 7.66929 0.3 0.0478571 0.0478571 16.6429 0 0
mat: 837 1.56757 1.44865 29.3778 98.04631777087081 5.28286 22.2843 4 43.4529 0.1 0.152857 7.67571 0.3 0.0471429 0.0471429 16.6571 0 0
mat: 838 1.56821 1.44912 29.3717 98.07630299798657 5.27857 22.2679 4 43.4536 0.1 0.153571 7.68214 0.3 0.0464286 0.0464286 16.6714 0 0
mat: 839 1.56886 1.4496 29.3656 98.10628807064184 5.27429 22.2514 4 43.4543 0.1 0.154286 7.68857 0.3 0.0457143 0.0457143 16.6857 0 0
mat: 840 1.5695 1.45008 29.3595 98.136296663108 5.27 22.235 4 43.455 0.1 0.155 7.695 0.3 0.045 0.045 16.7 0 0
mat: 841 1.57014 1.45056 29.3534 98.1663169371258 5.26571 22.2186 4 43.4557 0.1 0.155714 7.70143 0.3 0.0442857 0.0442857 16.7143 0 0
mat: 842 1.57079 1.45104 29.3473 98.19633712853181 5.26143 22.2021 4 43.4564 0.1 0.156429 7.70786 0.3 0.0435714 0.0435714 16.7286 0 0
mat: 843 1.57143 1.45151 29.3412 98.22638080047467 5.25714 22.1857 4 43.4571 0.1 0.157143 7.71429 0.3 0.0428571 0.0428571 16.7429 0 0
mat: 844 1.57207 1.45199 29.3351 98.25633323211547 5.25286 22.1693 4 43.4579 0.1 0.157857 7.72071 0.3 0.0421429 0.0421429 16.7571 0 0
mat: 845 1.57271 1.45247 29.329 98.2864002663229 5.24857 22.1529 4 43.4586 0.1 0.158571 7.72714 0.3 0.0414286 0.0414286 16.7714 0 0
mat: 846 1.57336 1.45295 29.3229 98.31646731389854 5.24429 22.1364 4 43.4593 0.1 0.159286 7.73357 0.3 0.0407143 0.0407143 16.7857 0 0
mat: 847 1.574 1.45342 29.3168 98.34655778949941 5.24 22.12 4 43.46 0.1 0.16 7.74 0.3 0.04 0.04 16.8 0 0
mat: 848 1.57464 1.4539 29.3107 98.37665998464782 5.23571 22.1036 4 43.4607 0.1 0.160714 7.74643 0.3 0.0392857 0.0392857 16.8143 0 0
mat: 849 1.57529 1.45438 29.3046 98.40676226540818 5.23143 22.0871 4 43.4614 0.1 0.161429 7.75286 0.3 0.0385714 0.0385714 16.8286 0 0
mat: 850 1.57593 1.45485 29.2985 98.4368879346467 5.22714 22.0707 4 43.4621 0.1 0.162143 7.75929 0.3 0.0378571 0.0378571 16.8429 0 0
mat: 851 1.57657 1.45533 29.2923 98.46692212954787 5.22286 22.0543 4 43.4629 0.1 0.162857 7.76571 0.3 0.0371429 0.0371429 16.8571 0 0
mat: 852 1.57721 1.45581 29.2862 98.49707123706213 5.21857 22.0379 4 43.4636 0.1 0.163571 7.77214 0.3 0.0364286 0.0364286 16.8714 0 0
mat: 853 1.57786 1.45629 29.2801 98.52722052669581 5.21429 22.0214 4 43.4643 0.1 0.164286 7.77857 0.3 0.0357143 0.0357143 16.8857 0 0
mat: 854 1.5785 1.45676 29.274 98.55739315193124 5.21 22.005 4 43.465 0.1 0.165 7.785 0.3 0.035 0.035 16.9 0 0
mat: 855 1.57914 1.45724 29.2679 98.58757753485274 5.20571 21.9886 4 43.4657 0.1 0.165714 7.79143 0.3 0.0342857 0.0342857 16.9143 0 0
mat: 856 1.57979 1.45771 29.2618 98.61776217253481 5.20143 21.9721 4 43.4664 0.1 0.166429 7.79786 0.3 0.0335714 0.0335714 16.9286 0 0
mat: 857 1.58043 1.45819 29.2557 98.64797010599652 5.19714 21.9557 4 43.4671 0.1 0.167143 7.80429 0.3 0.0328571 0.0328571 16.9429 0 0
mat: 858 1.58107 1.45867 29.2496 98.6780863303623 5.19286 21.9393 4 43.4679 0.1 0.167857 7.81071 0.3 0.0321429 0.0321429 16.9571 0 0
mat: 859 1.58171 1.45914 29.2435 98.708317778396 5.18857 21.9229 4 43.4686 0.1 0.168571 7.81714 0.3 0.0314286 0.0314286 16.9714 0 0
mat: 860 1.58236 1.45962 29.2374 98.73854957822795 5.18429 21.9064 4 43.4693 0.1 0.169286 7.82357 0.3 0.0307143 0.0307143 16.9857 0 0
mat: 861 1.583 1.4601 29.2313 98.76880462059665 5.18 21.89 4 43.47 0.1 0.17 7.83 0.3 0.03 0.03 17 0 0
mat: 862 1.58364 1.46057 29.2252 98.79907145893306 5.17571 21.8736 4 43.4707 0.1 0.170714 7.83643 0.3 0.0292857 0.0292857 17.0143 0 0
mat: 863 1.58429 1.46105 29.2191 98.82933872210788 5.17143 21.8571 4 43.4714 0.1 0.171429 7.84286 0.3 0.0285714 0.0285714 17.0286 0 0
mat: 864 1.58493 1.46152 29.213 98.85962918772158 5.16714 21.8407 4 43.4721 0.1 0.172143 7.84929 0.3 0.0278571 0.0278571 17.0429 0 0
mat: 865 1.58557 1.462 29.2069 98.88982770875414 5.16286 21.8243 4 43.4729 0.1 0.172857 7.85571 0.3 0.0271429 0.0271429 17.0571 0 0
mat: 866 1.58621 1.46247 29.2008 98.92014176552175 5.15857 21.8079 4 43.4736 0.1 0.173571 7.86214 0.3 0.0264286 0.0264286 17.0714 0 0
mat: 867 1.58686 1.46295 29.1947 98.95045634469861 5.15429 21.7914 4 43.4743 0.1 0.174286 7.86857 0.3 0.0257143 0.0257143 17.0857 0 0
mat: 868 1.5875 1.46342 29.1886 98.98079407270252 5.15 21.775 4 43.475 0.1 0.175 7.875 0.3 0.025 0.025 17.1 0 0
mat: 869 1.58814 1.4639 29.1825 99.01114363509924 5.14571 21.7586 4 43.4757 0.1 0.175714 7.88143 0.3 0.0242857 0.0242857 17.1143 0 0
mat: 870 1.58879 1.46438 29.1764 99.0414937933464 5.14143 21.7421 4 43.4764 0.1 0.176429 7.88786 0.3 0.0235714 0.0235714 17.1286 0 0
mat: 871 1.58943 1.46485 29.1703 99.07186706004549 5.13714 21.7257 4 43.4771 0.1 0.177143 7.89429 0.3 0.0228571 0.0228571 17.1429 0 0
mat: 872 1.59007 1.46532 29.1642 99.1021481459496 5.13286 21.7093 4 43.4779 0.1 0.177857 7.90071 0.3 0.0221429 0.0221429 17.1571 0 0
mat: 873 1.59071 1.4658 29.1581 99.13254508067172 5.12857 21.6929 4 43.4786 0.1 0.178571 7.90714 0.3 0.0214286 0.0214286 17.1714 0 0
mat: 874 1.59136 1.46627 29.152 99.1629427093508 5.12429 21.6764 4 43.4793 0.1 0.179286 7.91357 0.3 0.0207143 0.0207143 17.1857 0 0
mat: 875 1.592 1.46675 29.1459 99.19336339249902 5.12 21.66 4 43.48 0.1 0.18 7.92 0.3 0.02 0.02 17.2 0 0
mat: 876 1.59264 1.46722 29.1398 99.22379594860968 5.11571 21.6436 4 43.4807 0.1 0.180714 7.92643 0.3 0.0192857 0.0192857 17.2143 0 0
mat: 877 1.59329 1.4677 29.1337 99.25422927252134 5.11143 21.6271 4 43.4814 0.1 0.181429 7.93286 0.3 0.0185714 0.0185714 17.2286 0 0
mat: 878 1.59393 1.46817 29.1276 99.28468561024815 5.10714 21.6107 4 43.4821 0.1 0.182143 7.93929 0.3 0.0178571 0.0178571 17.2429 0 0
mat: 879 1.59457 1.46865 29.1215 99.31504953023487 5.10286 21.5943 4 43.4829 0.1 0.182857 7.94571 0.3 0.0171429 0.0171429 17.2571 0 0
mat: 880 1.59521 1.46912 29.1154 99.34552961314273 5.09857 21.5779 4 43.4836 0.1 0.183571 7.95214 0.3 0.0164286 0.0164286 17.2714 0 0
mat: 881 1.59586 1.46959 29.1093 99.37601056249619 5.09429 21.5614 4 43.4843 0.1 0.184286 7.95857 0.3 0.0157143 0.0157143 17.2857 0 0
mat: 882 1.5965 1.47007 29.1032 99.40651447131012 5.09 21.545 4 43.485 0.1 0.185 7.965 0.3 0.015 0.015 17.3 0 0
mat: 883 1.59714 1.47054 29.0971 99.43703029180014 5.08571 21.5286 4 43.4857 0.1 0.185714 7.97143 0.3 0.0142857 0.0142857 17.3143 0 0
mat: 884 1.59779 1.47102 29.091 99.46754705298484 5.08143 21.5121 4 43.4864 0.1 0.186429 7.97786 0.3 0.0135714 0.0135714 17.3286 0 0
mat: 885 1.59843 1.47149 29.0849 99.49808673269565 5.07714 21.4957 4 43.4871 0.1 0.187143 7.98429 0.3 0.0128571 0.0128571 17.3429 0 0
mat: 886 1.59907 1.47196 29.0787 99.52853375698712 5.07286 21.4793 4 43.4879 0.1 0.187857 7.99071 0.3 0.0121429 0.0121429 17.3571 0 0
mat: 887 1.59971 1.47244 29.0726 99.55909725932639 5.06857 21.4629 4 43.4886 0.1 0.188571 7.99714 0.3 0.0114286 0.0114286 17.3714 0 0
mat: 888 1.60036 1.47291 29.0665 99.58966180154574 5.06429 21.4464 4 43.4893 0.1 0.189286 8.00357 0.3 0.0107143 0.0107143 17.3857 0 0
mat: 889 1.601 1.47338 29.0604 99.62024920756214 5.06 21.43 4 43.49 0.1 0.19 8.01 0.3 0.01 0.01 17.4 0 0
mat: 890 1.60164 1.47386 29.0543 99.650848576616 5.05571 21.4136 4 43.4907 0.1 0.190714 8.01643 0.3 0.00928571 0.00928571 17.4143 0 0
mat: 891 1.60229 1.47433 29.0482 99.6814490727048 5.05143 21.3971 4 43.4914 0.1 0.191429 8.02286 0.3 0.00857143 0.00857143 17.4286 0 0
mat: 892 1.60293 1.4748 29.0421 99.71207237886917 5.04714 21.3807 4 43.4921 0.1 0.192143 8.02929 0.3 0.00785714 0.00785714 17.4429 0 0
mat: 893 1.60357 1.47528 29.036 99.74260267870943 5.04286 21.3643 4 43.4929 0.1 0.192857 8.03571 0.3 0.00714286 0.00714286 17.4571 0 0
mat: 894 1.60421 1.47575 29.0299 99.773249885247 5.03857 21.3479 4 43.4936 0.1 0.193571 8.04214 0.3 0.00642857 0.00642857 17.4714 0 0
mat: 895 1.60486 1.47622 29.0238 99.8038983185433 5.03429 21.3314 4 43.4943 0.1 0.194286 8.04857 0.3 0.00571429 0.00571429 17.4857 0 0
mat: 896 1.6055 1.47669 29.0177 99.83456950681466 5.03 21.315 4 43.495 0.1 0.195 8.055 0.3 0.005 0.005 17.5 0 0
mat: 897 1.60614 1.47717 29.0116 99.86525269711741 5.02571 21.2986 4 43.4957 0.1 0.195714 8.06143 0.3 0.00428572 0.00428572 17.5143 0 0
mat: 898 1.60679 1.47764 29.0055 99.89593715176166 5.02143 21.2821 4 43.4964 0.1 0.196429 8.06786 0.3 0.00357142 0.00357142 17.5286 0 0
mat: 899 1.60743 1.47811 28.9994 99.92664435736229 5.01714 21.2657 4 43.4971 0.1 0.197143 8.07429 0.3 0.00285714 0.00285714 17.5429 0 0
mat: 900 1.60807 1.47858 28.9933 99.95725830507341 5.01286 21.2493 4 43.4979 0.1 0.197857 8.08071 0.3 0.00214286 0.00214286 17.5571 0 0
mat: 901 1.60871 1.47906 28.9872 99.98798948907414 5.00857 21.2329 4 43.4986 0.1 0.198571 8.08714 0.3 0.00142858 0.00142858 17.5714 0 0
mat: 902 1.60936 1.47953 28.9811 100.01872204893968 5.00429 21.2164 4 43.4993 0.1 0.199286 8.09357 0.3 0.000714289 0.000714289 17.5857 0 0
mat: 903 1.61 1.48 28.975 100.04947728179117 5 21.2 4 43.5 0.1 0.2 8.1 0.3 0 0 17.6 0 0
